id,parent_id,handle,vendor,tags,options,title,body_html,option1,option2,option3,sku,requires_shipping,taxable,image,available,price,grams,compare_at_price,position
40549896356039,6829381091527,ilteh,Yoel Waxbergerg,"['Categories_Prayer', 'Prayer']","[{'name': 'Size', 'position': 1, 'values': ['Medium', 'Large']}]",Medium,"
With Translation and IntroductionsA stunning new perspective on Tehillim that brings its eternal words to vivid life.From his suffering... came song. From his faith... came poetry. From his joy... came eternal, luminous words of celebration and happiness. From King David, the ""sweet singer of Israel,"" came Sefer Tehillim, the Book of Psalms, bringing with it comfort, hope, and a sense of wonder at Hashem's magnificent Creation. For more than 3,000 years, Tehillim has been the song, indeed the voice, of the Jewish people.
The Illustrated Tehillim brings a unique visual dimension to the beloved words of Tehillim. Lavishly illustrated by renowned artist Yoel Waxberger, it features exquisite paintings for each chapter. Here are more than 150 paintings, each reflecting a theme of the chapter: soothing scenes of ethereal loveliness, panoramas of brilliant light and somber darkness, dazzling representations of the Beis HaMikdash, and so many, many more.
The Illustrated Tehillim includes the Hebrew Tehillim text and a flowing and readable translation. Introductions to each chapter give background and discuss the chapter's major themes.Every painting in The Illustrated Tehillim is a work of art. But these scenes give us a new and wondrous understanding more - of the words we are reciting, reflecting our deepest emotions and strengthening our connection to Tehillim's beloved words.





MediumLarge




Sku:► (Click Here For Options)

MILTEH


Illustrator:
Yoel Waxbergerg


Isbn 10:
1422627977


Isbn 13:
9781422627976


Pages:
344


Size:
5"" x 7""


Binding:
Hardcover


Date:
6/7/2021


Imprint:
Artscroll Mesorah Publications


",Medium,,,MILTEH,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/MILTEH.jpg?v=1635961977,True,23.50,551,25.99,1
40557649658055,6829381091527,ilteh,Yoel Waxbergerg,"['Categories_Prayer', 'Prayer']","[{'name': 'Size', 'position': 1, 'values': ['Medium', 'Large']}]",Large,"
With Translation and IntroductionsA stunning new perspective on Tehillim that brings its eternal words to vivid life.From his suffering... came song. From his faith... came poetry. From his joy... came eternal, luminous words of celebration and happiness. From King David, the ""sweet singer of Israel,"" came Sefer Tehillim, the Book of Psalms, bringing with it comfort, hope, and a sense of wonder at Hashem's magnificent Creation. For more than 3,000 years, Tehillim has been the song, indeed the voice, of the Jewish people.
The Illustrated Tehillim brings a unique visual dimension to the beloved words of Tehillim. Lavishly illustrated by renowned artist Yoel Waxberger, it features exquisite paintings for each chapter. Here are more than 150 paintings, each reflecting a theme of the chapter: soothing scenes of ethereal loveliness, panoramas of brilliant light and somber darkness, dazzling representations of the Beis HaMikdash, and so many, many more.
The Illustrated Tehillim includes the Hebrew Tehillim text and a flowing and readable translation. Introductions to each chapter give background and discuss the chapter's major themes.Every painting in The Illustrated Tehillim is a work of art. But these scenes give us a new and wondrous understanding more - of the words we are reciting, reflecting our deepest emotions and strengthening our connection to Tehillim's beloved words.





MediumLarge




Sku:► (Click Here For Options)

MILTEH


Illustrator:
Yoel Waxbergerg


Isbn 10:
1422627977


Isbn 13:
9781422627976


Pages:
344


Size:
5"" x 7""


Binding:
Hardcover


Date:
6/7/2021


Imprint:
Artscroll Mesorah Publications


",Large,,,ILTEH,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/733-0.jpg?v=1635961977,True,37.99,1724,44.99,2
41321927999687,7109927141575,f-5441-9,Aharon Margalit,"['Author_Aharon Margalit', 'Biographies & Memoirs', 'Categories_Biographies & Memoirs']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",The Impact of As Long as I Live,"
The Impact of As Long as I Live is a book about heroes about people who chose to truly live.After publishing As Long as I Live, Rabbi Aharon Margalit met dozens of people facing difficult challenges who related that his book had impacted their decision to stop wallowing in misery and instead draw on deep reserves of spiritual strength in order to choose life.This book contains fourteen incredible stories, each one depicting a challenge and how it was overcome, followed by ""Tools and Insights for Life,"" applying the lessons from the stories to our own lives.Here are some of the heroes you will meet:
Zevy, who made a personal commitment and saved his family from oblivion
Moishy, who soared to the heights in his wheelchair
Chaim, who, against all odds, recuperated from a stroke
Avigdor, the brave bachur who took responsibility for his mistake
Yehudah, who succeeded in utilizing the final moments of his life
These are only a few of the Jews whose lives have been impacted by As Long as I Live, who have changed their attitude to life's challenges, who, instead of being crushed by the weight of their troubles, looked for and found the reserves of strength hidden inside them and turned their difficulties and challenges into a means of personal empowerment.These stories are sure to touch you deeply and help you discover and tap into your own strengths and capabilities - and transform your life.







Sku:
F-5441-9


Author:
Aharon Margalit


Isbn 10:
1680254413


Isbn 13:
9781680254419


Pages:
487


Size:
6.3"" x 9.3""


Binding:
Hardcover


Date:
3/16/2020


Imprint:
Feldheim Publishers


",Default Title,,,F-5441-9,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/F-5441-9_3a11db64-ab95-45e7-80c2-1d0c8af1771c.jpg?v=1635957195,True,29.99,862,32.99,1
41691974533319,7222989619399,f-8137,Aharon Margalit,"['Author_Aharon Margalit', 'Biographies & Memoirs', 'Categories_Biographies & Memoirs']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",The Impact of As Long as I Live 2,"A steady stream of cars pulled up one after the other at the entrance to the yeshivah building. And in each car, a bachur's father or mother-or both-waited until a smiling bachur approached and received a nicely wrapped package.Meir's eyes were drawn to the open gate like a magnet. Another package from home. Another sumptuous cheesecake ...Suddenly he saw it. A silver Mitsubishi Lancer. Abba's car.He flew breathlessly down the stairs and raced toward the car-but then he saw that a different bachur had preceded him. A bachur he didn't even know by name. The bachur leaned through the open window and smiled at the driver, a man with a long black beard who looked nothing like Abba. A minute later, he sauntered inside holding a beautifully decorated cheese log.Meir turned on his heel and trudged back to his room, still trying to catch his breath. How had he been taken by such a foolish fantasy? For six months already, Abba's been in a place where he can’t drive or buy cheesecake. It's been six months since Meir had become an orphan.The beis midrash, he knew, was now packed with bachurim with glowing faces. They'd all received dairy delicacies in honor of Shavuos. They all had someone at home who'd thought of them-who had either baked or purchased a cheesecake especially for them, and then taken the trouble to deliver it to yeshivah. Someone cared about them. And him?He was an orphan.The fifteen protagonists in this book are fifteen incredible people who internalized that no matter the situation HaKadosh Baruch Hu places us in, we are obligated to bow our heads and accept it: This is the situation. The Borei Olam has placed me here. These are the waves of my personal sea.Then we can pick up our heads and look around for what it is we can do.Proactive thinking, taking personal responsibility, the awareness that one always has free will-help one make decisions with his mind rather than his emotions. They remind him that every lemon can be made into lemonade, all change can be a springboard for growth and renewal. Most of all, they help one remain levelheaded enough to do whatever he can within the parameters of his current circumstances.
In this book, you will find your story, the one that speaks to you, the one that touches you, the one that will help you make the right choices in life.The bestselling The Impact of As Long as I Live garnered passionate praise and enthusiastic responses from all over the world, indicating that it is not just another book. It is a life story that held a mirror into the life of every Jew, guiding and inspiring him to utilize his kochos and abilities.""This book is life-changing. After reading this book, and then reading it again-my life changed completely.""Moshe Ezrachi, Ashdod""No sefer on chassidus or mussar se­fer inspired me the way this book did.""Yisrael Hershkowitz, Bnei Brak""The engrossing plots are true stories brimming with life lessons. They are presented in rich, vivid language, like medicine concealed in a sweet coating­to entice the patient to ingest it and be healed.""Shula Yakovson, Yerushalayim""An incredible reading experience. Truly pleasurable; the content is both enlightening and inspiring.""T. Weiss, Modiin Illit""What I learned from this book is that no matter the situation, there is always something beneficial a person can do. This book is a course in life-skills. The range of creative solutions found to help deal with various life challenges is astounding.""Shmuel Eisenbach, Yerushalayim
Rav Aharon Margalit is back with another volume in his ""The Impact of As Long as I Live"" series, detailing the life's work of heroes who faced difficult challenges and had the wisdom to choose life.




















Sku:
F-8137


Author:
Aharon Margalit


Isbn 10:
1680251732


Isbn 13:
9781680251739


Pages:
498


Size:
6.3"" x 9.3""


Binding:
Hardcover


Date:
1/24/2022


Imprint:
Feldheim Publishers


",Default Title,,,F-8137,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/F-8137.jpg?v=1643169237,True,29.99,907,32.99,1
42852760617159,7542665707719,mlc-762-5,Yanki Tauber,"['Author_Yanki Tauber', 'Bible Commentaries', 'Categories_Bible Commentaries', 'Categories_Weekly Parshah', 'Weekly Parshah']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",The Inside Story - Genesis,"
A CHASSIDIC PERSPECTIVE on BIBLICAL EVENTS,LAWS, and PERSONALITIES
Based on the works of THE LUBAVITCHER REBBEAdapted by YANKI TAUBER
A Journey into theInner Soul of the TorahWhat did G-d really want to happen when He put a man, awoman, a serpent, and a forbidden tree together in a garden,and what does this tell us about our own transgressions anddebacles? ... How do we build our own ""Noah's ark"" to escapethe flood of material worries and cares that threaten to drownour spiritual sensitivities? ... Which is the more important goalto pursue, tranquility or joy? ... The eighty essays in this volumeeach explore an event from the book of Genesis to illuminatethe big questions of life as well as its most rudimentary concerns.






Sku:
MLC-762-5


Author:
Yanki Tauber


Isbn 13:
9781886587625


Isbn 10:
1886587620


Pages:
527


Binding:
Hardcover


Date:
1/1/2016


Imprint:
Meaningful Life Center


",Default Title,,,MLC-762-5,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/MLC-762-5.jpg?v=1667140041,True,23.99,1043,24.99,1
31941674008673,4543675465825,att-bke-tiate,Jeremy Kagan,"['Author_Jeremy Kagan', 'Categories_Jewish Thought', 'Jewish Thought']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",The Intellect And The Exodus: Authentic Emuna For A Complex Age,"Developing emuna, or faith in God, is extraordinarily challenging in our day. Recognition of God may have sat comfortably in the context of the ancient Near East out of which the Jewish people emerged. But several thousand years of exposure to rationally based Western cultures have transformed our personalities and outlook so that God often seems like a concept pasted incongruously onto our vision of reality. How can we achieve anemuna that is integrated, consistent with our rational context, yet still retains its Near Eastern soul?Award - winning author Rabbi Jeremy Kagan here presents us with keen and powerful insights into the nature ofemuna in the modern world. He shows how the experience of the Exodus from Egypt was structured to teach us to engage reality in a manner that sensitizes the various facets of our character to see creation reflected in the world around us - to become conscious of God through our perception of reality. Yet the perceptual component must be complemented with an inner sense of God that has a genuine basis, and that basis is to be sought in the depths of the self.




Sku:
ATT-BKE-TIATE


Author:
Jeremy Kagan


Isbn 10:
1592645135


Isbn 13:
9781592645138


Pages:
299


Size:
6"" x 9""


Binding:
Hardcover


Imprint:
Alef To Tav


",Default Title,,,ATT-BKE-TIATE,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/IBSB-513-8.jpg?v=1635954045,True,26.99,544,29.95,1
31941979570273,4543799328865,tp-jewts,Rabbi Dovid Hochberg,"['Author_Rabbi Dovid Hochberg', 'Categories_Self Help', 'Self Help']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",The Jewish Teen's Survival,"The questions are honest. So are the answers.
 
 From peer pressure to attraction, from habits to guilt, noted psychotherapist Rabbi Dovid Hochberg tackles it all as he addresses the real - life questions and burning issues that are important to every Jewish teenager - without preaching or lecturing. A survival guide that is true to its name with clear, direct answers that you've always been looking for, this is an absolute essential for every Jewish teen.



Sku:
TP-JEWTS


Author:
Rabbi Dovid Hochberg


Binding:
Paperback


Imprint:
Menucha Publishers


",Default Title,,,TP-JEWTS,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/TP-JEWTS_5d36bdcf-6b15-4b54-a55e-d41acd735751.jpg?v=1635966032,True,15.99,227,16.99,1
31941876449377,4543758499937,jd-3035,Rabbi Jonathan Sacks,"['Categories_Haggadahs', 'Categories_Hebrew-English', 'Haggadahs', 'Hebrew-English', 'Holiday', 'Pesach']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",The Jonathan Sacks Haggadah,"Rabbi Jonathan Sacks, Chief Rabbi of the United Hebrew Congregations of the Commonwealth in the United Kingdom, offers a refreshing and insightful commentary to the Koren Haggadah, together with illuminating essays on the themes and motifs of the Festival of Freedom. Sensitively translated, the traditional texts are carefully balanced alongside the Chief Rabbi's contemporary ideas, in a modern and user - friendly design. With new interpretations and in - depth analyses of the Passover liturgy and rituals, Rabbi Sacks' style is engaging, intelligent, at times daring in its innovation, and always inspiring. With essay titles as diverse as ""Pesah, Freud, and Jewish Identity"" and ""Pesah and the Rebirth of Israel, "" as well as explorations of the role of women in the Exodus, and the philosophy of leadership and nation - building, the Chief Rabbi's Haggadah is a thought - provoking and essential companion at the Seder table.



Sku:
JD-3035


Author:
Rabbi Jonathan Sacks


Isbn 10:
9653016539


Isbn 13:
9789653016538


Pages:
335


Size:
7"" x 9""


Binding:
Hardcover


",Default Title,,,JD-3035,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/JD-3035.jpg?v=1635962077,True,22.95,907,24.95,1
43326102503623,7731782549703,tp-9300-4,Rabbi Yonason Arenias,"['Author_Rabbi Yonason Arenias', 'Bible Commentaries', 'Categories_Bible Commentaries', 'Categories_Weekly Parshah', 'Weekly Parshah']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",The Journey of Mankind,"
From Creation to Avraham Avinu
A Comprehensive RunningCommentary onParashas Bereishis & Parashas Noach
This Unique Work Will give you an amazinglyclear explanation of the Torah. Step-by-step,through outlines, overviews, and an engagingrunning commentary, you'll discover its wondrousbreadth and depth.
Connect with the Torah and its messageSee the big picture and the fine detailsUnderstand fundamental topicsExplore the main approaches of the commentatorsFind clarity and order in the Torah
Discover The Torah Anew With• A flowing narrative, compiled from majorcommentaries• In-depth analysis of key topics• A new elucidated translation• Clear overviews, charts, summaries,and chronologies
550 Stimulating Questions Line the MarginsPerfect for the Shabbos Table!Praise for Journey of Faith on Sefer Bamidbar.
A masterpiece... It is very inspiring.Rabbi Yisroel Belsky zt""l
The scope of this work is phenomenal!Rabbi Zev Leff
Authoritative, insightful, and extremelywell presented.Rabbi Berel Wein
Clear and lucid... [brings] out the themeof the narrative as elucidated by Chazal.Rabbi Ahron Lopiansky
Moving from the general to the specific...the reader emerges with a real senseof what the text of the Torah actually saysand what it is trying to teach.Rabbi Yitzchak Breitowitz
Weaves together the classicalcommentaries with astounding skill.Rabbi Elozor Barclay
















Sku:
TP-9300-4


Author:
Rabbi Yonason Arenias


Isbn 13:
9789657593004


Isbn 10:
965759300X


Pages:
492


Size:
6.7"" x 9.7""


Binding:
Hardcover


Date:
8/16/2023


Imprint:
Menucha Publishers


",Default Title,,,TP-9300-4,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/TP-9300-4.jpg?v=1692215682,True,27.99,1089,29.99,1
32551770062945,4543714459745,f-600-5,Rabbi Baruch Chait,"['Categories_Haggadahs', 'Categories_Hebrew-English', 'Haggadahs', 'Hebrew-English', 'Holiday', 'Pesach']","[{'name': 'Format', 'position': 1, 'values': ['Standard', 'Laminated']}]",Standard,"Magnificent, beautiful, and dramatic - this Haggadah is worthy of superlatives! The creative genius of Rabbi Baruch Chait, combined with the superb skill of master illustrator Gadi Pollack, make this Haggadah one - of - a - kind. The realistic illustrations will literally transport you back to Egypt, as it looked and felt during the Exodus. The torture our nation experienced, and the wonder of redemption are all captured in these life - like pictures. Experience the thrill of G-d's Redemption, the pain of our ancestors, and the magnitude of the Ten Plagues, in this remarkable Haggadah. Full - color pictures, with midrashic interpretations and an intriguing essay on the Exodus from Egypt.
StandardLaminated




Sku:► (Click Here For Options)

F-600-5


Author:
Rabbi Baruch Chait


Isbn 10:
1583306005


Isbn 13:
9781583306000


Pages:
120


Binding:
Hardcover


Imprint:
Feldheim Publishers


",Standard,,,F-600-5,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/F-600-5.jpg?v=1635957285,True,31.99,896,31.99,1
31941779521633,4543714459745,f-600-5,Rabbi Baruch Chait,"['Categories_Haggadahs', 'Categories_Hebrew-English', 'Haggadahs', 'Hebrew-English', 'Holiday', 'Pesach']","[{'name': 'Format', 'position': 1, 'values': ['Standard', 'Laminated']}]",Laminated,"Magnificent, beautiful, and dramatic - this Haggadah is worthy of superlatives! The creative genius of Rabbi Baruch Chait, combined with the superb skill of master illustrator Gadi Pollack, make this Haggadah one - of - a - kind. The realistic illustrations will literally transport you back to Egypt, as it looked and felt during the Exodus. The torture our nation experienced, and the wonder of redemption are all captured in these life - like pictures. Experience the thrill of G-d's Redemption, the pain of our ancestors, and the magnitude of the Ten Plagues, in this remarkable Haggadah. Full - color pictures, with midrashic interpretations and an intriguing essay on the Exodus from Egypt.
StandardLaminated




Sku:► (Click Here For Options)

F-600-5


Author:
Rabbi Baruch Chait


Isbn 10:
1583306005


Isbn 13:
9781583306000


Pages:
120


Binding:
Hardcover


Imprint:
Feldheim Publishers


",Laminated,,,F-600-5L,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/F-600-5.jpg?v=1635957285,False,41.99,1075,41.99,2
31941806063713,4543727730785,fm-10,Irgunei Shiurei Torah,"[""Categories_Women's Interest"", ""Women's Interest""]","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",The Keys To True Harmony In The Home,"An Innovative Guide to Living in Harmony and a Halachic Review of the Laws of Taharas HaMishpacha - For Married Women Only



Sku:
FM-10


Author:
Irgunei Shiurei Torah


Pages:
162


Size:
6"" x 9""


Binding:
Paperback


Imprint:
Friedman Books


",Default Title,,,FM-10,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/FM-10.jpg?v=1635958633,True,11.99,272,0.00,1
31941792661601,4543722029153,f-786-2,Rabbi Menachem Oppen,"['Author_Rabbi Menachem Oppen', 'Categories_Jewish Thought', 'Jewish Thought']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",The Korban Chatas,"A groundbreaking, illustrated new work regarding the Korban Chatas...
 Chazal inform us that when you learn the laws of the chatas it is considered as if you are bringing a chatas, and now an informative, stimulating new sefer enables all readers to actually fulfill this vital dictum.
 
 This one - of - a - kind text combines insightful learning with helpful illustrations, photographs, charts, extensive source material by way of footnotes to familiarize all readers - young and old alike - with all aspects of the Korban Chatas. Ideal for private study or for use at school as a learning aid.



Sku:
F-786-2


Author:
Rabbi Menachem Oppen


Isbn 10:
0998344524


Isbn 13:
9780998344522


Pages:
192


Size:
6"" x 9""


Binding:
Hardcover


Imprint:
Feldheim Publishers


",Default Title,,,F-786-2,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/F-786-2.jpg?v=1635958058,True,16.99,516,18.99,1
32420212441185,4661182955617,sp-tkh,Rabbi Michael Haber,"['Author_Rabbi Michael Haber', 'Categories_General Halacha', 'Categories_Jewish Law', 'Categories_Kosher Kitchen', 'General Halacha', 'Jewish Law', 'Kosher Kitchen']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",The Kosher Home - Expanded Edititon,"
A Comprehensive Manual for the Observant Jewish HomeKoshering Utensils / Checking Fruits & Vegetables / Water Infestation & Water Filters / Tevillat Kelim (Dipping Utensils) / Bishul Akum (Cooking by a Non-Jew) / Separating Halah / Laws of Meat & Dairy / Yashan / Halav Yisrael / Glatt & Bet Yosef / Wine Touched by a Non-Jew / Foods Left Overnight / Koshering Utensils for Passover... and much more




Sku:
SP-TKH


Author:
Rabbi Michael Haber


Pages:
733


Size:
6.3"" x 9.3""


Binding:
Hardcover


Imprint:
Sephardic Press


",Default Title,,,SP-TKH,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/SP-TKH_304a2cb0-d508-48e3-b019-a056d22c662e.jpg?v=1635965050,True,29.99,1406,0.00,1
31941735350369,4543697092705,f-205-0,Rabbenu Yehuda Halevi,"['Author_Rabbenu Yehuda Halevi', 'Categories_Jewish Thought', 'Jewish Thought']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",The Kuzari,"The powerful, compelling logic and immortal wisdom of Rabbenu Yehuda Halevi are now yours to imbibe. This English translation of Ha - Kuzari Ha - Meforash is the first of its kind - flowing, readable, and eminently faithful to the text of the contemporary Hebrew rendition of the 12th century classic written originally in Arabic. The very foundation of Judaism is examined in this epic work, written as a dialogue between the King of the Khazars and the Chacham. A standard text in Jewish schools worldwide, and a basic necessity for every Jew with a thirst for knowledge and understanding.



Sku:
F-205-0


Author:
Rabbenu Yehuda Halevi


Isbn 10:
1583302050


Isbn 13:
9781583302057


Pages:
295


Size:
6 7/8"" x 9 5/8""


Binding:
Hardcover


Imprint:
Feldheim Publishers


",Default Title,,,F-205-0,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/F-205-0_8590aea0-a279-44aa-a852-4f923669f106.jpg?v=1635956185,True,32.99,794,35.99,1
43319133733063,7728913023175,sn-0607,Nechemia Leiman,"['Categories_Jewish Calendars', 'Jewish Calendars']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",The Lakewood Luach (2023 - 2024),"



Sku:
SN-0607


Author:
Nechemia Leiman


Pages:
24


Size:
5.5"" x 8.5""


Binding:
Paperback


Date:
9/1/2023


Imprint:
BP Print Group


",Default Title,,,SN-0607,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/SN-0607_1790868e-1b13-4b12-b3ab-ed2e86e07eec.jpg?v=1691675336,True,3.99,28,0.00,1
43308610257095,7724090720455,cis-676-3,Isabel Kershner,"['Author_Isabel Kershner', 'Categories_History', 'History']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",The Land of Hope and Fear,"
Israel's Battle for Its Inner Soul

A rich, wide-ranging portrait of the divisions among Israelis today, at a critical juncture in their country's history, by a veteran New York Times correspondent who has spent decades working in Israel
""A wondrous tale told through the agonizing and uplifting stories of Israel's many tribes - Jewish and Arab, religious and secular, new immigrants and veterans, soldiers and settlers.""-Martin Indyk, author of Master of the Game, and former U.S. ambassador to IsraelDespite Israel's determined staying power in a hostile environment, its military might, and the innovation it fosters in businesses globally, the country is more divided than ever. The old guard-socialist secular elites and idealists-are a dying breed, and the state's democratic foundations are being challenged. A dynamic and exuberant country of nine million, Israel is now largely comprised of native-born Hebrew speakers, and yet any permanent sense of security and normalcy is elusive.In The Land of Hope and Fear, we meet Israelis: Jews and Arabs, religious and secular, Eastern and Western, liberals and zealots-plagued by perennial conflict and existential threats, citizens who remain deeply polarized politically, socially, and ideologically, even as they undergo generational change and redefine what it is to be an Israeli. Who are these people and to what do they aspire?In moving narratives and with on-the-ground reporting, Isabel Kershner reveals the core of what holds Israel together and the forces that threaten its future through the lens of real people: a son of Zionist pioneers, cynical about what is to come and his people's status in it; a woman in her nineties whose life in a kibbutz has disintegrated; a brilliant poet caught up in the political maelstrom; an Arab gallery owner archiving a lost Palestinian landscape; and a descendant of the Russian aliyah; representing millions of culturally and religiously different Jews, laying bare the question Who is an Israeli? The Land of Hope and Fear decodes Israel today at its seventy-fifth anniversary, examining the ways in which the country has both exceeded and failed the ideals and expectations of its founders.








Sku:
CIS-676-3


Author:
Isabel Kershner


Isbn 13:
9781101946763


Isbn 10:
1101946768


Pages:
370


Size:
6.5"" x 9.5""


Binding:
Hardcover


Date:
5/16/2023


Imprint:
Knopf


",Default Title,,,CIS-676-3,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/CIS-676-3.jpg?v=1690990271,True,27.99,680,30.00,1
43791767765191,7913959719111,ibs-la398,Yonah Klein,"['Author_Yonah Klein', 'Categories_Novels', 'Novels']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",The Last Rebbe of Lodz - A Novel,"Everyone in Lodz knew the Rebbe, Reb Menashe Sholom Ginzburg,scion of the great dynasty of Lodzer chassidus. Wise, kind, and farsightedbeyond his years, Reb Menashe Sholom was the life and blood of LodzerJewry. But like the majority of Lodz's Jewry, Reb Menashe Sholom was murderedby the Nazis, and the great houses of Lodzer Torah were silenced.Today, the Rebbe's great-grandson, Reb Chaim Simcha Ginzburg, wants torebuild. He enlists the help of his brother Izzy, a friendly alter bochur working ina law firm. It's slow work bringing the Lodzers back together. Most of them areeither dead or irreligious.One cold day, a letter arrives from the Polish government informing Reb ChaimSimcha that an unpublished manuscript from the Rebbe has just been discovered.This might be just the thing to revive the Chassidus, so the Ginzburgs are eagerto find it. The Polish government will surrender it to the Rebbe's rightful heir -but only if he comes to claim it in person.The heir, a non-frum politician from New Jersey, is not interested in his yerushah,and can't be bothered to take such a long trip. Several other people are interested,however. And they're not above a little lying and cheating to get their way...
Is the offer to return the manuscript little more than a scam?
Who is the mysterious imposter, trying to get hold of the manuscript?
And why is the white-haired lady so determined to help whether they wanther to or not?As Chaim Simcha and Izzy struggle to bring the Rebbe's sefer home, they arecaught in a mess of lies, accusations, and police actions that threaten to tear apartthe Chassidus - and the Ginzburg family - for good.










Sku:
IBS-LA398


Author:
Yonah Klein


Isbn 13:
9798886731378


Isbn 10:
888673137X


Pages:
310


Size:
6.3"" x 9.3""


Binding:
Hardcover


Date:
2/27/2024


Imprint:
Israel Bookshop Publications


",Default Title,,,IBS-LA398,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/IBS-LA398.jpg?v=1709087009,True,29.99,635,29.99,1
42045709975751,7309262553287,f-8149,Y. Kormornick,"['Author_Y. Kormornick', 'Categories_Novels', 'Novels']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",The Last Slave - An Exodus Novel,"
Extensive Sources By Rabbi Moshe Kormornick""This is a gripping novel. Hard to put down...Everyone should read it to prepare themselves for avery different reading of the Haggada.""- Rabbi Dr. Akiva TatzIn the land of Egypt, the Hebrews are multiplying at an alarmingrate. Hate is mounting. Fear is rising. And Pharaoh is determinedto destroy them. The Hebrews are bound in shackles. Their babiesthrown into the Nile.But inside the palace walls, there are secrets.For not everyone is bent on their destruction. Tia, an Egyptianaristocrat, loyal maidservant to Princess Basya, is a traitor to thethrone. And she is not the only one. But secrets cannot be keptforever, and in a world filled with lies and hate, treachery comes ata terrifying cost.This gripping historical novel is a searing tale of survival andcourage in the darkest of times. Based entirely on Torah sources,The Last Slave takes the reader on an epic journey from Pharaoh'spalace to the pit of Ramses to the ultimate redemption from Egypt.Endure the heartache of slavery. Live through the awe-inspiringmiracles. Feel as if you left Egypt in this poignant and immersivenovel from despair to deliverance.WARNING: INTENDED FOR A MATURE AUDIENCE ONLY.










Sku:
F-8149


Author:
Y. Kormornick


Isbn 13:
9781988022758


Isbn 10:
1988022754


Pages:
407


Size:
6.3"" x 9.3""


Binding:
Hardcover


Date:
3/23/2022


Imprint:
Feldheim Publishers


",Default Title,,,F-8149,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/F-8149.jpg?v=1649001188,True,27.99,771,29.99,1
